epoch,step,batch_id,avg_cost,val_reward,lr,reinforce_loss,grad_norm,epoch_time
66,33500,-1,0,5.1272358894348145,2.5499287312478263e-05,0,0,00:17:44
67,34000,-1,0,5.16135311126709,2.5244294439353484e-05,0,0,00:17:47
68,34500,-1,0,5.250322341918945,2.499185149495995e-05,0,0,00:17:47
69,35000,-1,0,5.447662353515625,2.474193298001035e-05,0,0,00:17:45
70,35500,-1,0,5.202147006988525,2.4494513650210245e-05,0,0,00:17:44
71,36000,-1,0,5.157695770263672,2.4249568513708144e-05,0,0,00:17:44
72,36500,-1,0,5.037569046020508,2.400707282857106e-05,0,0,00:17:44
73,37000,-1,0,5.035798072814941,2.376700210028535e-05,0,0,00:17:30
74,37500,-1,0,5.057918548583984,2.3529332079282497e-05,0,0,00:17:29
75,38000,-1,0,5.138533115386963,2.329403875848967e-05,0,0,00:17:27
76,38500,-1,0,5.065055847167969,2.3061098370904773e-05,0,0,00:17:29
77,39000,-1,0,5.079110622406006,2.2830487387195727e-05,0,0,00:17:28
78,39500,-1,0,5.058590888977051,2.2602182513323768e-05,0,0,00:17:28
79,40000,-1,0,5.140430927276611,2.237616068819053e-05,0,0,00:17:30
80,40500,-1,0,5.115114212036133,2.2152399081308626e-05,0,0,00:17:32
81,41000,-1,0,5.086802959442139,2.193087509049554e-05,0,0,00:17:29
82,41500,-1,0,5.118882656097412,2.1711566339590583e-05,0,0,00:17:30
83,42000,-1,0,5.085540771484375,2.1494450676194678e-05,0,0,00:17:31
84,42500,-1,0,5.1146697998046875,2.127950616943273e-05,0,0,00:17:33
85,43000,-1,0,5.112908363342285,2.1066711107738403e-05,0,0,00:17:35
86,43500,-1,0,5.149250507354736,2.085604399666102e-05,0,0,00:17:29
87,44000,-1,0,5.160078048706055,2.064748355669441e-05,0,0,00:17:30
88,44500,-1,0,5.13576078414917,2.0441008721127464e-05,0,0,00:17:31
89,45000,-1,0,5.108671188354492,2.023659863391619e-05,0,0,00:17:29
90,45500,-1,0,5.203423976898193,2.0034232647577027e-05,0,0,00:17:31
91,46000,-1,0,5.09239387512207,1.9833890321101255e-05,0,0,00:17:30
92,46500,-1,0,5.069737911224365,1.9635551417890245e-05,0,0,00:17:30
93,47000,-1,0,5.092993259429932,1.9439195903711342e-05,0,0,00:17:30
94,47500,-1,0,5.076739311218262,1.9244803944674227e-05,0,0,00:16:01
95,48000,-1,0,5.075763702392578,1.9052355905227483e-05,0,0,00:15:54
96,48500,-1,0,5.050479412078857,1.886183234617521e-05,0,0,00:15:52
97,49000,-1,0,5.324876308441162,1.867321402271346e-05,0,0,00:15:55
98,49500,-1,0,5.024125099182129,1.8486481882486322e-05,0,0,00:15:41
99,50000,-1,0,5.038980484008789,1.8301617063661462e-05,0,0,00:15:49
100,50500,-1,0,5.053394317626953,1.8118600893024844e-05,0,0,00:15:49
101,51000,-1,0,5.048243999481201,1.7937414884094596e-05,0,0,00:15:49
102,51500,-1,0,5.098692417144775,1.775804073525365e-05,0,0,00:15:49
103,52000,-1,0,5.034541130065918,1.7580460327901114e-05,0,0,00:15:49
104,52500,-1,0,5.109167575836182,1.74046557246221e-05,0,0,00:15:51
105,53000,-1,0,5.00539493560791,1.723060916737588e-05,0,0,00:15:49
106,53500,-1,0,5.080105304718018,1.7058303075702123e-05,0,0,00:15:49
107,54000,-1,0,5.020291805267334,1.6887720044945102e-05,0,0,00:15:51
108,54500,-1,0,5.061336517333984,1.6718842844495648e-05,0,0,00:15:49
109,55000,-1,0,5.009005069732666,1.6551654416050695e-05,0,0,00:15:52
110,55500,-1,0,4.968262195587158,1.6386137871890186e-05,0,0,00:15:54
111,56000,-1,0,4.988892555236816,1.6222276493171286e-05,0,0,00:15:51
112,56500,-1,0,5.022608757019043,1.6060053728239572e-05,0,0,00:15:54
113,57000,-1,0,4.977440357208252,1.5899453190957175e-05,0,0,00:15:56
114,57500,-1,0,5.078052997589111,1.5740458659047603e-05,0,0,00:15:54
115,58000,-1,0,5.009824275970459,1.5583054072457127e-05,0,0,00:15:51
116,58500,-1,0,5.017360210418701,1.5427223531732556e-05,0,0,00:15:52
117,59000,-1,0,4.998401165008545,1.527295129641523e-05,0,0,00:15:49
118,59500,-1,0,4.972346305847168,1.5120221783451077e-05,0,0,00:15:52
119,60000,-1,0,5.052248001098633,1.4969019565616566e-05,0,0,00:15:52
120,60500,-1,0,4.991574287414551,1.48193293699604e-05,0,0,00:15:49
121,61000,-1,0,4.965524673461914,1.4671136076260796e-05,0,0,00:15:50
122,61500,-1,0,4.957544803619385,1.4524424715498189e-05,0,0,00:15:51
123,62000,-1,0,5.060931205749512,1.4379180468343207e-05,0,0,00:15:50
124,62500,-1,0,4.96887731552124,1.4235388663659774e-05,0,0,00:15:52
125,63000,-1,0,4.987625598907471,1.4093034777023176e-05,0,0,00:15:50
126,63500,-1,0,5.0160393714904785,1.3952104429252944e-05,0,0,00:16:30
127,64000,-1,0,5.047818660736084,1.3812583384960415e-05,0,0,00:15:50
128,64500,-1,0,5.009157657623291,1.3674457551110811e-05,0,0,00:16:29
129,65000,-1,0,5.049554347991943,1.3537712975599703e-05,0,0,00:16:28
130,65500,-1,0,5.022452354431152,1.3402335845843706e-05,0,0,00:16:24
131,66000,-1,0,5.024940490722656,1.3268312487385268e-05,0,0,00:16:30
132,66500,-1,0,4.941364288330078,1.3135629362511415e-05,0,0,00:16:28
133,67000,-1,0,4.98865270614624,1.3004273068886303e-05,0,0,00:16:33
134,67500,-1,0,5.000762462615967,1.2874230338197438e-05,0,0,00:16:29
135,68000,-1,0,4.979190826416016,1.2745488034815464e-05,0,0,00:16:32
136,68500,-1,0,4.9560933113098145,1.261803315446731e-05,0,0,00:16:30
137,69000,-1,0,5.016045093536377,1.2491852822922636e-05,0,0,00:16:30
138,69500,-1,0,4.996296405792236,1.236693429469341e-05,0,0,00:16:29
139,70000,-1,0,5.05622673034668,1.2243264951746475e-05,0,0,00:16:20
140,70500,-1,0,5.051723957061768,1.212083230222901e-05,0,0,00:11:29
141,71000,-1,0,5.010166645050049,1.199962397920672e-05,0,0,00:09:07
142,71500,-1,0,5.011516571044922,1.1879627739414651e-05,0,0,00:09:13
143,72000,-1,0,4.976643085479736,1.1760831462020507e-05,0,0,00:09:01
144,72500,-1,0,4.968795299530029,1.1643223147400301e-05,0,0,00:10:07
145,73000,-1,0,4.9962873458862305,1.1526790915926298e-05,0,0,00:10:15
146,73500,-1,0,4.981374740600586,1.1411523006767035e-05,0,0,00:10:12
147,74000,-1,0,5.0051093101501465,1.1297407776699365e-05,0,0,00:11:30
148,74500,-1,0,5.001290321350098,1.118443369893237e-05,0,0,00:09:13
