epoch,step,batch_id,avg_cost,val_reward,lr,reinforce_loss,grad_norm,epoch_time
42,21500,-1,0,2.832735061645508,6.491026283684022e-05,0,0,00:03:03
43,22000,-1,0,2.824075222015381,6.426116020847181e-05,0,0,00:03:03
44,22500,-1,0,2.8099284172058105,6.36185486063871e-05,0,0,00:03:02
45,23000,-1,0,2.846846580505371,6.298236312032323e-05,0,0,00:03:03
46,23500,-1,0,2.8421988487243652,6.235253948912e-05,0,0,00:03:02
47,24000,-1,0,2.795177459716797,6.17290140942288e-05,0,0,00:03:06
48,24500,-1,0,2.7796809673309326,6.11117239532865e-05,0,0,00:03:03
49,25000,-1,0,2.783186435699463,6.050060671375364e-05,0,0,00:03:02
50,25500,-1,0,2.775653123855591,5.98956006466161e-05,0,0,00:03:08
51,26000,-1,0,2.7927663326263428,5.9296644640149945e-05,0,0,00:03:03
52,26500,-1,0,2.7919490337371826,5.8703678193748444e-05,0,0,00:03:03
53,27000,-1,0,2.7758772373199463,5.811664141181096e-05,0,0,00:03:02
54,27500,-1,0,2.764439821243286,5.753547499769285e-05,0,0,00:03:03
55,28000,-1,0,2.790877342224121,5.696012024771592e-05,0,0,00:03:03
56,28500,-1,0,2.806368350982666,5.6390519045238756e-05,0,0,00:03:03
57,29000,-1,0,2.78023624420166,5.582661385478637e-05,0,0,00:03:03
58,29500,-1,0,2.7839858531951904,5.526834771623851e-05,0,0,00:03:00
59,30000,-1,0,2.757538318634033,5.4715664239076124e-05,0,0,00:03:03
60,30500,-1,0,2.7823448181152344,5.416850759668536e-05,0,0,00:02:28
61,31000,-1,0,2.7577521800994873,5.36268225207185e-05,0,0,00:03:02
62,31500,-1,0,2.7590105533599854,5.309055429551132e-05,0,0,00:03:03
63,32000,-1,0,2.755430221557617,5.25596487525562e-05,0,0,00:03:03
64,32500,-1,0,2.740006446838379,5.203405226503064e-05,0,0,00:03:03
65,33000,-1,0,2.7663536071777344,5.151371174238033e-05,0,0,00:03:02
66,33500,-1,0,2.7464792728424072,5.0998574624956527e-05,0,0,00:03:03
67,34000,-1,0,2.757387161254883,5.048858887870697e-05,0,0,00:03:02
68,34500,-1,0,2.7315425872802734,4.99837029899199e-05,0,0,00:03:03
69,35000,-1,0,2.7864527702331543,4.94838659600207e-05,0,0,00:03:02
70,35500,-1,0,2.7588367462158203,4.898902730042049e-05,0,0,00:03:02
71,36000,-1,0,2.726607322692871,4.849913702741629e-05,0,0,00:03:04
72,36500,-1,0,2.7243573665618896,4.801414565714212e-05,0,0,00:03:05
73,37000,-1,0,2.753401041030884,4.75340042005707e-05,0,0,00:03:04
74,37500,-1,0,2.7450647354125977,4.705866415856499e-05,0,0,00:03:03
75,38000,-1,0,2.748847484588623,4.658807751697934e-05,0,0,00:03:04
76,38500,-1,0,2.7265379428863525,4.612219674180955e-05,0,0,00:03:04
77,39000,-1,0,2.7212166786193848,4.5660974774391453e-05,0,0,00:02:48
78,39500,-1,0,2.73258900642395,4.5204365026647536e-05,0,0,00:02:53
79,40000,-1,0,2.7169806957244873,4.475232137638106e-05,0,0,00:03:02
80,40500,-1,0,2.698751926422119,4.430479816261725e-05,0,0,00:03:02
81,41000,-1,0,2.70676326751709,4.386175018099108e-05,0,0,00:03:02
82,41500,-1,0,2.7216672897338867,4.342313267918117e-05,0,0,00:03:03
83,42000,-1,0,2.7362117767333984,4.2988901352389356e-05,0,0,00:03:02
84,42500,-1,0,2.7225494384765625,4.255901233886546e-05,0,0,00:03:03
85,43000,-1,0,2.730633497238159,4.2133422215476805e-05,0,0,00:03:02
86,43500,-1,0,2.710597038269043,4.171208799332204e-05,0,0,00:03:03
87,44000,-1,0,2.7201831340789795,4.129496711338882e-05,0,0,00:03:03
88,44500,-1,0,2.7143983840942383,4.088201744225493e-05,0,0,00:03:02
89,45000,-1,0,2.7060012817382812,4.047319726783238e-05,0,0,00:03:02
90,45500,-1,0,2.7130181789398193,4.0068465295154053e-05,0,0,00:03:03
91,46000,-1,0,2.7151825428009033,3.966778064220251e-05,0,0,00:03:02
92,46500,-1,0,2.6953370571136475,3.927110283578049e-05,0,0,00:03:01
93,47000,-1,0,2.708585739135742,3.8878391807422684e-05,0,0,00:03:01
94,47500,-1,0,2.7193703651428223,3.8489607889348454e-05,0,0,00:03:02
95,48000,-1,0,2.7677152156829834,3.8104711810454966e-05,0,0,00:03:03
96,48500,-1,0,2.7050766944885254,3.772366469235042e-05,0,0,00:02:58
97,49000,-1,0,2.736724853515625,3.734642804542692e-05,0,0,00:02:54
98,49500,-1,0,2.6920223236083984,3.6972963764972645e-05,0,0,00:03:03
99,50000,-1,0,2.717697858810425,3.6603234127322925e-05,0,0,00:03:03
100,50500,-1,0,2.714838981628418,3.623720178604969e-05,0,0,00:03:02
101,51000,-1,0,2.689084529876709,3.587482976818919e-05,0,0,00:03:03
102,51500,-1,0,2.716128349304199,3.55160814705073e-05,0,0,00:03:03
103,52000,-1,0,2.703899383544922,3.516092065580223e-05,0,0,00:03:03
104,52500,-1,0,2.6902642250061035,3.48093114492442e-05,0,0,00:03:03
105,53000,-1,0,2.676252603530884,3.446121833475176e-05,0,0,00:03:04
106,53500,-1,0,2.761967658996582,3.411660615140425e-05,0,0,00:03:03
107,54000,-1,0,2.6864686012268066,3.3775440089890204e-05,0,0,00:03:03
108,54500,-1,0,2.681264638900757,3.3437685688991296e-05,0,0,00:03:03
109,55000,-1,0,2.6732096672058105,3.310330883210139e-05,0,0,00:03:01
110,55500,-1,0,2.675285577774048,3.277227574378037e-05,0,0,00:03:03
111,56000,-1,0,2.6979100704193115,3.244455298634257e-05,0,0,00:03:00
112,56500,-1,0,2.680189609527588,3.2120107456479144e-05,0,0,00:03:03
113,57000,-1,0,2.6555047035217285,3.179890638191435e-05,0,0,00:03:02
114,57500,-1,0,2.69480037689209,3.1480917318095206e-05,0,0,00:02:10
115,58000,-1,0,2.6734654903411865,3.1166108144914254e-05,0,0,00:02:38
116,58500,-1,0,2.7006523609161377,3.085444706346511e-05,0,0,00:03:02
117,59000,-1,0,2.7088623046875,3.054590259283046e-05,0,0,00:03:04
118,59500,-1,0,2.6784961223602295,3.0240443566902154e-05,0,0,00:03:04
119,60000,-1,0,2.6830320358276367,2.9938039131233132e-05,0,0,00:03:03
120,60500,-1,0,2.665529727935791,2.96386587399208e-05,0,0,00:03:04
121,61000,-1,0,2.6656150817871094,2.9342272152521593e-05,0,0,00:03:03
122,61500,-1,0,2.68245267868042,2.9048849430996377e-05,0,0,00:03:03
123,62000,-1,0,2.6537837982177734,2.8758360936686414e-05,0,0,00:03:03
124,62500,-1,0,2.669440746307373,2.8470777327319547e-05,0,0,00:03:02
125,63000,-1,0,2.7171785831451416,2.818606955404635e-05,0,0,00:03:01
126,63500,-1,0,2.664721965789795,2.7904208858505888e-05,0,0,00:03:04
127,64000,-1,0,2.655529737472534,2.762516676992083e-05,0,0,00:03:01
128,64500,-1,0,2.6721267700195312,2.7348915102221623e-05,0,0,00:03:02
129,65000,-1,0,2.6578807830810547,2.7075425951199406e-05,0,0,00:03:02
130,65500,-1,0,2.65090012550354,2.680467169168741e-05,0,0,00:03:03
131,66000,-1,0,2.6909875869750977,2.6536624974770535e-05,0,0,00:03:02
132,66500,-1,0,2.6764822006225586,2.627125872502283e-05,0,0,00:03:03
133,67000,-1,0,2.654418468475342,2.6008546137772605e-05,0,0,00:03:02
134,67500,-1,0,2.6620607376098633,2.5748460676394877e-05,0,0,00:03:03
135,68000,-1,0,2.6772682666778564,2.5490976069630928e-05,0,0,00:03:02
136,68500,-1,0,2.6682934761047363,2.523606630893462e-05,0,0,00:03:03
137,69000,-1,0,2.664699077606201,2.498370564584527e-05,0,0,00:03:03
138,69500,-1,0,2.655761241912842,2.473386858938682e-05,0,0,00:03:02
139,70000,-1,0,2.6643617153167725,2.448652990349295e-05,0,0,00:03:02
140,70500,-1,0,2.65110182762146,2.424166460445802e-05,0,0,00:03:00
141,71000,-1,0,2.6578404903411865,2.399924795841344e-05,0,0,00:03:02
142,71500,-1,0,2.6492464542388916,2.3759255478829302e-05,0,0,00:03:03
143,72000,-1,0,2.645758867263794,2.3521662924041014e-05,0,0,00:03:03
144,72500,-1,0,2.6405189037323,2.3286446294800602e-05,0,0,00:03:02
145,73000,-1,0,2.6391801834106445,2.3053581831852596e-05,0,0,00:03:03
146,73500,-1,0,2.6422970294952393,2.282304601353407e-05,0,0,00:03:03
147,74000,-1,0,2.6399242877960205,2.259481555339873e-05,0,0,00:03:03
148,74500,-1,0,2.63655948638916,2.236886739786474e-05,0,0,00:03:02
149,75000,-1,0,2.6439406871795654,2.2145178723886092e-05,0,0,00:03:02
150,75500,-1,0,2.6471033096313477,2.1923726936647233e-05,0,0,00:03:01
151,76000,-1,0,2.669854164123535,2.1704489667280757e-05,0,0,00:03:03
152,76500,-1,0,2.6328861713409424,2.148744477060795e-05,0,0,00:03:06
153,77000,-1,0,2.6309967041015625,2.1272570322901873e-05,0,0,00:03:03
154,77500,-1,0,2.657294750213623,2.1059844619672853e-05,0,0,00:03:01
155,78000,-1,0,2.6509761810302734,2.0849246173476125e-05,0,0,00:03:03
156,78500,-1,0,2.641577959060669,2.064075371174136e-05,0,0,00:03:03
157,79000,-1,0,2.6520426273345947,2.043434617462395e-05,0,0,00:03:03
158,79500,-1,0,2.6316018104553223,2.023000271287771e-05,0,0,00:03:03
159,80000,-1,0,2.651277780532837,2.002770268574893e-05,0,0,00:03:05
160,80500,-1,0,2.6394309997558594,1.9827425658891444e-05,0,0,00:03:05
161,81000,-1,0,2.6307783126831055,1.9629151402302528e-05,0,0,00:03:04
162,81500,-1,0,2.636198043823242,1.9432859888279504e-05,0,0,00:03:04
163,82000,-1,0,2.66182017326355,1.9238531289396708e-05,0,0,00:03:04
164,82500,-1,0,2.640664577484131,1.904614597650274e-05,0,0,00:03:02
165,83000,-1,0,2.625352382659912,1.885568451673771e-05,0,0,00:02:53
166,83500,-1,0,2.6548802852630615,1.8667127671570337e-05,0,0,00:03:01
167,84000,-1,0,2.634046792984009,1.848045639485463e-05,0,0,00:03:03
168,84500,-1,0,2.6426024436950684,1.8295651830906085e-05,0,0,00:03:03
169,85000,-1,0,2.6475000381469727,1.8112695312597025e-05,0,0,00:03:03
170,85500,-1,0,2.634894847869873,1.7931568359471054e-05,0,0,00:03:02
171,86000,-1,0,2.6458990573883057,1.7752252675876345e-05,0,0,00:03:03
172,86500,-1,0,2.6355695724487305,1.757473014911758e-05,0,0,00:03:03
173,87000,-1,0,2.651914358139038,1.7398982847626404e-05,0,0,00:03:05
174,87500,-1,0,2.6215991973876953,1.722499301915014e-05,0,0,00:03:03
175,88000,-1,0,2.637242317199707,1.7052743088958637e-05,0,0,00:03:03
176,88500,-1,0,2.6285433769226074,1.688221565806905e-05,0,0,00:03:02
177,89000,-1,0,2.6310677528381348,1.6713393501488363e-05,0,0,00:03:03
178,89500,-1,0,2.6356894969940186,1.6546259566473476e-05,0,0,00:03:02
179,90000,-1,0,2.639498233795166,1.6380796970808743e-05,0,0,00:03:03
180,90500,-1,0,2.624633312225342,1.6216989001100656e-05,0,0,00:03:03
181,91000,-1,0,2.6274445056915283,1.6054819111089648e-05,0,0,00:03:03
182,91500,-1,0,2.622080087661743,1.5894270919978753e-05,0,0,00:03:03
183,92000,-1,0,2.6424388885498047,1.5735328210778963e-05,0,0,00:03:03
184,92500,-1,0,2.6482183933258057,1.5577974928671173e-05,0,0,00:03:03
185,93000,-1,0,2.635126829147339,1.542219517938446e-05,0,0,00:03:04
186,93500,-1,0,2.646790027618408,1.5267973227590617e-05,0,0,00:03:04
187,94000,-1,0,2.6334831714630127,1.5115293495314711e-05,0,0,00:03:02
188,94500,-1,0,2.61204195022583,1.4964140560361564e-05,0,0,00:03:03
189,95000,-1,0,2.629014015197754,1.4814499154757947e-05,0,0,00:03:03
190,95500,-1,0,2.626443386077881,1.4666354163210369e-05,0,0,00:03:03
191,96000,-1,0,2.6277756690979004,1.4519690621578264e-05,0,0,00:03:03
192,96500,-1,0,2.63053822517395,1.437449371536248e-05,0,0,00:03:03
193,97000,-1,0,2.652064561843872,1.4230748778208858e-05,0,0,00:03:03
194,97500,-1,0,2.6119797229766846,1.4088441290426768e-05,0,0,00:03:03
195,98000,-1,0,2.6216368675231934,1.39475568775225e-05,0,0,00:03:02
196,98500,-1,0,2.61686372756958,1.3808081308747276e-05,0,0,00:03:03
197,99000,-1,0,2.6309351921081543,1.36700004956598e-05,0,0,00:03:02
198,99500,-1,0,2.6075005531311035,1.3533300490703205e-05,0,0,00:03:03
199,100000,-1,0,2.6085081100463867,1.3397967485796173e-05,0,0,00:03:14
200,100500,-1,0,2.611499786376953,1.326398781093821e-05,0,0,00:03:00
201,101000,-1,0,2.6026201248168945,1.3131347932828827e-05,0,0,00:03:03
202,101500,-1,0,2.6024577617645264,1.300003445350054e-05,0,0,00:03:03
203,102000,-1,0,2.613802194595337,1.2870034108965534e-05,0,0,00:03:03
204,102500,-1,0,2.614443302154541,1.274133376787588e-05,0,0,00:03:03
205,103000,-1,0,2.6115164756774902,1.2613920430197118e-05,0,0,00:03:02
206,103500,-1,0,2.612125873565674,1.2487781225895148e-05,0,0,00:03:04
207,104000,-1,0,2.605593204498291,1.2362903413636197e-05,0,0,00:03:02
208,104500,-1,0,2.610816478729248,1.2239274379499834e-05,0,0,00:03:02
209,105000,-1,0,2.610873222351074,1.2116881635704836e-05,0,0,00:03:03
210,105500,-1,0,2.6016299724578857,1.1995712819347788e-05,0,0,00:03:01
211,106000,-1,0,2.6167948246002197,1.187575569115431e-05,0,0,00:03:00
212,106500,-1,0,2.6127779483795166,1.1756998134242766e-05,0,0,00:03:03
213,107000,-1,0,2.604510545730591,1.1639428152900339e-05,0,0,00:03:03
214,107500,-1,0,2.61220645904541,1.1523033871371334e-05,0,0,00:03:04
215,108000,-1,0,2.5943000316619873,1.140780353265762e-05,0,0,00:03:03
216,108500,-1,0,2.6007919311523438,1.1293725497331045e-05,0,0,00:03:03
217,109000,-1,0,2.6148648262023926,1.1180788242357734e-05,0,0,00:03:04
218,109500,-1,0,2.607172966003418,1.1068980359934158e-05,0,0,00:03:02
219,110000,-1,0,2.603916645050049,1.0958290556334817e-05,0,0,00:03:03
220,110500,-1,0,2.6154098510742188,1.0848707650771467e-05,0,0,00:03:03
221,111000,-1,0,2.613199234008789,1.0740220574263753e-05,0,0,00:03:03
222,111500,-1,0,2.600123882293701,1.0632818368521115e-05,0,0,00:03:03
223,112000,-1,0,2.598691940307617,1.0526490184835904e-05,0,0,00:03:03
224,112500,-1,0,2.603342294692993,1.0421225282987544e-05,0,0,00:03:03
225,113000,-1,0,2.6150848865509033,1.031701303015767e-05,0,0,00:03:03
226,113500,-1,0,2.6086313724517822,1.0213842899856092e-05,0,0,00:03:03
227,114000,-1,0,2.613858699798584,1.0111704470857532e-05,0,0,00:03:03
228,114500,-1,0,2.6037843227386475,1.0010587426148955e-05,0,0,00:03:03
229,115000,-1,0,2.601315498352051,9.910481551887467e-06,0,0,00:03:02
230,115500,-1,0,2.618482828140259,9.81137673636859e-06,0,0,00:03:02
231,116000,-1,0,2.620279312133789,9.713262969004906e-06,0,0,00:03:03
232,116500,-1,0,2.5968127250671387,9.616130339314856e-06,0,0,00:03:02
233,117000,-1,0,2.608224391937256,9.519969035921707e-06,0,0,00:03:03
234,117500,-1,0,2.619737386703491,9.424769345562492e-06,0,0,00:03:03
235,118000,-1,0,2.6045312881469727,9.330521652106867e-06,0,0,00:03:02
236,118500,-1,0,2.612781286239624,9.237216435585796e-06,0,0,00:03:02
237,119000,-1,0,2.6142666339874268,9.144844271229938e-06,0,0,00:03:02
238,119500,-1,0,2.6152377128601074,9.05339582851764e-06,0,0,00:03:02
239,120000,-1,0,2.603410243988037,8.962861870232463e-06,0,0,00:03:02
240,120500,-1,0,2.602090835571289,8.873233251530139e-06,0,0,00:03:02
241,121000,-1,0,2.5964152812957764,8.784500919014836e-06,0,0,00:03:02
242,121500,-1,0,2.590362548828125,8.696655909824688e-06,0,0,00:03:02
243,122000,-1,0,2.6059372425079346,8.609689350726441e-06,0,0,00:03:03
244,122500,-1,0,2.6055431365966797,8.523592457219177e-06,0,0,00:03:02
245,123000,-1,0,2.5907175540924072,8.438356532646986e-06,0,0,00:03:03
246,123500,-1,0,2.592444658279419,8.353972967320516e-06,0,0,00:03:04
247,124000,-1,0,2.591920852661133,8.27043323764731e-06,0,0,00:03:03
248,124500,-1,0,2.594928026199341,8.187728905270836e-06,0,0,00:03:03
249,125000,-1,0,2.594959020614624,8.105851616218128e-06,0,0,00:03:01
