epoch,step,batch_id,avg_cost,val_reward,lr,reinforce_loss,grad_norm,epoch_time
82,41500,-1,0,3.6041653156280518,0.0001,0,0,00:05:46
83,42000,-1,0,3.5994770526885986,0.0001,0,0,00:05:45
84,42500,-1,0,3.605848550796509,0.0001,0,0,00:05:44
85,43000,-1,0,3.614004373550415,0.0001,0,0,00:05:45
86,43500,-1,0,3.5884909629821777,0.0001,0,0,00:05:46
87,44000,-1,0,3.5584359169006348,0.0001,0,0,00:05:46
88,44500,-1,0,3.565331220626831,0.0001,0,0,00:05:46
89,45000,-1,0,3.556450128555298,0.0001,0,0,00:05:46
90,45500,-1,0,3.59940505027771,0.0001,0,0,00:05:45
91,46000,-1,0,3.615030288696289,0.0001,0,0,00:05:46
92,46500,-1,0,3.5616209506988525,0.0001,0,0,00:05:46
93,47000,-1,0,3.5981733798980713,0.0001,0,0,00:05:46
94,47500,-1,0,3.657020330429077,0.0001,0,0,00:05:47
95,48000,-1,0,3.590987205505371,0.0001,0,0,00:05:47
96,48500,-1,0,3.5980639457702637,0.0001,0,0,00:05:46
97,49000,-1,0,3.6264126300811768,0.0001,0,0,00:05:45
98,49500,-1,0,3.6011645793914795,0.0001,0,0,00:05:45
99,50000,-1,0,3.575692653656006,0.0001,0,0,00:05:44
100,50500,-1,0,3.5579471588134766,0.0001,0,0,00:05:46
101,51000,-1,0,3.5383949279785156,0.0001,0,0,00:05:45
102,51500,-1,0,3.6175856590270996,0.0001,0,0,00:05:45
103,52000,-1,0,3.6095736026763916,0.0001,0,0,00:05:47
104,52500,-1,0,3.570108413696289,0.0001,0,0,00:05:46
105,53000,-1,0,3.5622682571411133,0.0001,0,0,00:05:45
106,53500,-1,0,3.6451854705810547,0.0001,0,0,00:05:46
107,54000,-1,0,3.586305618286133,0.0001,0,0,00:05:47
108,54500,-1,0,3.544478178024292,0.0001,0,0,00:05:47
109,55000,-1,0,3.5784788131713867,0.0001,0,0,00:05:46
110,55500,-1,0,3.5782852172851562,0.0001,0,0,00:05:46
111,56000,-1,0,3.6106629371643066,0.0001,0,0,00:05:45
112,56500,-1,0,3.604811191558838,0.0001,0,0,00:05:46
113,57000,-1,0,3.597198724746704,0.0001,0,0,00:05:46
114,57500,-1,0,3.591752529144287,0.0001,0,0,00:05:46
115,58000,-1,0,3.5691165924072266,0.0001,0,0,00:05:47
116,58500,-1,0,3.627937078475952,0.0001,0,0,00:05:46
117,59000,-1,0,3.6008830070495605,0.0001,0,0,00:05:46
118,59500,-1,0,3.539415121078491,0.0001,0,0,00:05:45
119,60000,-1,0,3.551832675933838,0.0001,0,0,00:05:45
120,60500,-1,0,3.566239356994629,0.0001,0,0,00:05:46
121,61000,-1,0,3.5810601711273193,0.0001,0,0,00:05:46
122,61500,-1,0,3.543156147003174,0.0001,0,0,00:05:46
123,62000,-1,0,3.8557066917419434,0.0001,0,0,00:05:47
124,62500,-1,0,3.6231300830841064,0.0001,0,0,00:05:45
125,63000,-1,0,3.562333822250366,0.0001,0,0,00:05:45
126,63500,-1,0,3.539689064025879,0.0001,0,0,00:05:46
127,64000,-1,0,3.5647153854370117,0.0001,0,0,00:05:45
128,64500,-1,0,3.559837818145752,0.0001,0,0,00:05:46
129,65000,-1,0,3.536604404449463,0.0001,0,0,00:05:45
130,65500,-1,0,3.625131845474243,0.0001,0,0,00:05:45
131,66000,-1,0,3.791410207748413,0.0001,0,0,00:05:46
132,66500,-1,0,3.546682834625244,0.0001,0,0,00:05:46
133,67000,-1,0,3.6007940769195557,0.0001,0,0,00:05:45
134,67500,-1,0,3.5812830924987793,0.0001,0,0,00:05:46
135,68000,-1,0,3.6041860580444336,0.0001,0,0,00:05:46
136,68500,-1,0,3.54321551322937,0.0001,0,0,00:05:46
137,69000,-1,0,3.652509927749634,0.0001,0,0,00:05:46
138,69500,-1,0,3.602407217025757,0.0001,0,0,00:05:46
139,70000,-1,0,3.6809470653533936,0.0001,0,0,00:05:46
140,70500,-1,0,3.600419044494629,0.0001,0,0,00:05:46
141,71000,-1,0,3.525378942489624,0.0001,0,0,00:05:48
142,71500,-1,0,3.5582618713378906,0.0001,0,0,00:05:47
143,72000,-1,0,3.5400240421295166,0.0001,0,0,00:05:45
144,72500,-1,0,3.5524041652679443,0.0001,0,0,00:05:46
145,73000,-1,0,3.590406894683838,0.0001,0,0,00:05:45
146,73500,-1,0,3.5890283584594727,0.0001,0,0,00:05:47
147,74000,-1,0,3.6144368648529053,0.0001,0,0,00:05:46
148,74500,-1,0,3.6094095706939697,0.0001,0,0,00:05:19
149,75000,-1,0,3.5430612564086914,0.0001,0,0,00:02:49
150,75500,-1,0,3.5716304779052734,0.0001,0,0,00:02:49
151,76000,-1,0,3.6841752529144287,0.0001,0,0,00:02:52
152,76500,-1,0,3.564190149307251,0.0001,0,0,00:02:51
153,77000,-1,0,3.5467922687530518,0.0001,0,0,00:02:51
154,77500,-1,0,3.7813026905059814,0.0001,0,0,00:02:53
155,78000,-1,0,3.5594937801361084,0.0001,0,0,00:02:52
156,78500,-1,0,3.5463364124298096,0.0001,0,0,00:02:51
157,79000,-1,0,3.544886589050293,0.0001,0,0,00:02:50
158,79500,-1,0,3.577544927597046,0.0001,0,0,00:02:52
159,80000,-1,0,3.582340955734253,0.0001,0,0,00:02:50
160,80500,-1,0,3.5923633575439453,0.0001,0,0,00:02:49
161,81000,-1,0,3.5684399604797363,0.0001,0,0,00:02:49
162,81500,-1,0,3.633453130722046,0.0001,0,0,00:02:48
163,82000,-1,0,3.6163809299468994,0.0001,0,0,00:02:50
164,82500,-1,0,3.5321266651153564,0.0001,0,0,00:02:49
165,83000,-1,0,3.632270574569702,0.0001,0,0,00:02:47
166,83500,-1,0,3.603238105773926,0.0001,0,0,00:02:50
167,84000,-1,0,3.560173749923706,0.0001,0,0,00:02:49
168,84500,-1,0,3.564779758453369,0.0001,0,0,00:02:49
169,85000,-1,0,3.52984619140625,0.0001,0,0,00:02:49
170,85500,-1,0,3.58113169670105,0.0001,0,0,00:02:51
171,86000,-1,0,3.57973575592041,0.0001,0,0,00:02:52
172,86500,-1,0,3.5777323246002197,0.0001,0,0,00:02:51
173,87000,-1,0,3.5731446743011475,0.0001,0,0,00:02:51
174,87500,-1,0,3.5655901432037354,0.0001,0,0,00:02:50
175,88000,-1,0,3.5434281826019287,0.0001,0,0,00:02:51
176,88500,-1,0,3.5616228580474854,0.0001,0,0,00:02:51
177,89000,-1,0,3.6223673820495605,0.0001,0,0,00:05:47
178,89500,-1,0,3.5471200942993164,0.0001,0,0,00:05:51
179,90000,-1,0,3.577397108078003,0.0001,0,0,00:05:46
180,90500,-1,0,3.694669723510742,0.0001,0,0,00:05:46
181,91000,-1,0,3.6816797256469727,0.0001,0,0,00:05:47
182,91500,-1,0,3.6100175380706787,0.0001,0,0,00:05:51
183,92000,-1,0,3.6237921714782715,0.0001,0,0,00:05:45
184,92500,-1,0,3.633300304412842,0.0001,0,0,00:05:49
185,93000,-1,0,3.5582451820373535,0.0001,0,0,00:05:49
186,93500,-1,0,3.540285587310791,0.0001,0,0,00:05:52
187,94000,-1,0,3.5541577339172363,0.0001,0,0,00:05:48
188,94500,-1,0,3.543943405151367,0.0001,0,0,00:03:10
189,95000,-1,0,3.5200986862182617,0.0001,0,0,00:02:51
190,95500,-1,0,3.5770769119262695,0.0001,0,0,00:02:51
191,96000,-1,0,3.642482280731201,0.0001,0,0,00:02:50
192,96500,-1,0,3.5917017459869385,0.0001,0,0,00:02:50
193,97000,-1,0,3.5504415035247803,0.0001,0,0,00:02:47
194,97500,-1,0,3.5937068462371826,0.0001,0,0,00:02:48
195,98000,-1,0,3.5978283882141113,0.0001,0,0,00:02:50
196,98500,-1,0,3.6141133308410645,0.0001,0,0,00:02:47
197,99000,-1,0,3.66762113571167,0.0001,0,0,00:02:50
198,99500,-1,0,3.5619747638702393,0.0001,0,0,00:02:50
199,100000,-1,0,3.6058547496795654,0.0001,0,0,00:02:51
200,100500,-1,0,3.5808398723602295,0.0001,0,0,00:04:07
201,101000,-1,0,3.5416929721832275,0.0001,0,0,00:08:34
202,101500,-1,0,3.567730665206909,0.0001,0,0,00:05:51
203,102000,-1,0,3.58659029006958,0.0001,0,0,00:05:57
204,102500,-1,0,3.576529026031494,0.0001,0,0,00:07:30
205,103000,-1,0,3.5574560165405273,0.0001,0,0,00:05:51
206,103500,-1,0,3.6999778747558594,0.0001,0,0,00:05:45
207,104000,-1,0,3.5521161556243896,0.0001,0,0,00:05:52
208,104500,-1,0,3.559338331222534,0.0001,0,0,00:05:51
209,105000,-1,0,3.5470502376556396,0.0001,0,0,00:05:52
210,105500,-1,0,3.5507924556732178,0.0001,0,0,00:08:04
211,106000,-1,0,3.595287322998047,0.0001,0,0,00:05:58
212,106500,-1,0,3.5795369148254395,0.0001,0,0,00:05:57
213,107000,-1,0,3.564147472381592,0.0001,0,0,00:05:57
214,107500,-1,0,3.596195936203003,0.0001,0,0,00:05:57
215,108000,-1,0,3.530773162841797,0.0001,0,0,00:05:58
216,108500,-1,0,3.617158889770508,0.0001,0,0,00:05:59
217,109000,-1,0,3.687079429626465,0.0001,0,0,00:03:32
218,109500,-1,0,3.543849468231201,0.0001,0,0,00:04:42
219,110000,-1,0,3.6079537868499756,0.0001,0,0,00:05:51
220,110500,-1,0,3.694892168045044,0.0001,0,0,00:04:22
221,111000,-1,0,3.5162415504455566,0.0001,0,0,00:02:54
222,111500,-1,0,3.5466744899749756,0.0001,0,0,00:03:24
223,112000,-1,0,3.623931646347046,0.0001,0,0,00:04:12
224,112500,-1,0,3.6991209983825684,0.0001,0,0,00:05:49
225,113000,-1,0,3.5716207027435303,0.0001,0,0,00:05:49
226,113500,-1,0,3.556959390640259,0.0001,0,0,00:05:50
227,114000,-1,0,3.58723783493042,0.0001,0,0,00:05:51
228,114500,-1,0,3.530517101287842,0.0001,0,0,00:05:49
229,115000,-1,0,3.55222225189209,0.0001,0,0,00:05:47
230,115500,-1,0,3.564748764038086,0.0001,0,0,00:05:48
231,116000,-1,0,3.5777456760406494,0.0001,0,0,00:05:47
232,116500,-1,0,3.574775457382202,0.0001,0,0,00:05:50
233,117000,-1,0,3.5389859676361084,0.0001,0,0,00:05:50
234,117500,-1,0,3.5755481719970703,0.0001,0,0,00:05:50
235,118000,-1,0,3.718825578689575,0.0001,0,0,00:05:49
236,118500,-1,0,3.5466582775115967,0.0001,0,0,00:04:35
237,119000,-1,0,3.6724607944488525,0.0001,0,0,00:02:51
238,119500,-1,0,3.5888283252716064,0.0001,0,0,00:02:50
239,120000,-1,0,3.6131253242492676,0.0001,0,0,00:02:51
240,120500,-1,0,3.5960333347320557,0.0001,0,0,00:02:51
241,121000,-1,0,3.593155860900879,0.0001,0,0,00:02:50
242,121500,-1,0,3.5830984115600586,0.0001,0,0,00:02:51
243,122000,-1,0,3.6799850463867188,0.0001,0,0,00:02:52
244,122500,-1,0,3.6448986530303955,0.0001,0,0,00:02:50
245,123000,-1,0,3.5576858520507812,0.0001,0,0,00:02:52
246,123500,-1,0,3.5874290466308594,0.0001,0,0,00:03:02
247,124000,-1,0,3.522463798522949,0.0001,0,0,00:05:09
248,124500,-1,0,3.6047439575195312,0.0001,0,0,00:05:52
249,125000,-1,0,3.527712821960449,0.0001,0,0,00:04:25
