epoch,step,batch_id,avg_cost,val_reward,lr,reinforce_loss,grad_norm,epoch_time
34,17500,-1,0,5.150241374969482,3.517238474997846e-05,0,0,00:15:49
35,18000,-1,0,5.123025417327881,3.4820660902478674e-05,0,0,00:15:53
36,18500,-1,0,5.0695881843566895,3.447245429345389e-05,0,0,00:15:52
37,19000,-1,0,5.084193706512451,3.412772975051935e-05,0,0,00:15:51
38,19500,-1,0,5.1011962890625,3.378645245301415e-05,0,0,00:15:48
39,20000,-1,0,5.2604289054870605,3.3448587928484016e-05,0,0,00:15:13
40,20500,-1,0,5.102066993713379,3.311410204919918e-05,0,0,00:14:35
41,21000,-1,0,5.045036315917969,3.278296102870718e-05,0,0,00:14:34
42,21500,-1,0,5.1537628173828125,3.245513141842011e-05,0,0,00:14:34
43,22000,-1,0,5.2200846672058105,3.213058010423591e-05,0,0,00:14:36
44,22500,-1,0,5.109133720397949,3.180927430319355e-05,0,0,00:14:34
45,23000,-1,0,5.053855895996094,3.149118156016161e-05,0,0,00:14:34
46,23500,-1,0,5.039780139923096,3.117626974456e-05,0,0,00:14:34
47,24000,-1,0,5.128206729888916,3.08645070471144e-05,0,0,00:14:34
48,24500,-1,0,5.100894451141357,3.055586197664325e-05,0,0,00:14:33
49,25000,-1,0,5.056295394897461,3.025030335687682e-05,0,0,00:14:35
50,25500,-1,0,5.059804916381836,2.994780032330805e-05,0,0,00:14:34
51,26000,-1,0,5.073749542236328,2.9648322320074973e-05,0,0,00:14:33
52,26500,-1,0,5.06868839263916,2.9351839096874222e-05,0,0,00:14:33
53,27000,-1,0,5.056659698486328,2.905832070590548e-05,0,0,00:14:34
54,27500,-1,0,5.088714599609375,2.8767737498846424e-05,0,0,00:14:34
55,28000,-1,0,5.099497318267822,2.848006012385796e-05,0,0,00:14:34
56,28500,-1,0,5.0728583335876465,2.8195259522619378e-05,0,0,00:14:34
57,29000,-1,0,5.068916320800781,2.7913306927393185e-05,0,0,00:14:34
58,29500,-1,0,5.111984729766846,2.7634173858119257e-05,0,0,00:14:48
59,30000,-1,0,5.118424415588379,2.7357832119538062e-05,0,0,00:14:34
60,30500,-1,0,5.1693501472473145,2.708425379834268e-05,0,0,00:14:33
61,31000,-1,0,5.085509777069092,2.681341126035925e-05,0,0,00:14:32
62,31500,-1,0,5.038345813751221,2.654527714775566e-05,0,0,00:14:33
63,32000,-1,0,5.0681681632995605,2.62798243762781e-05,0,0,00:14:33
64,32500,-1,0,5.107892990112305,2.601702613251532e-05,0,0,00:14:32
65,33000,-1,0,5.100821495056152,2.5756855871190165e-05,0,0,00:13:44
66,33500,-1,0,4.997087478637695,2.5499287312478263e-05,0,0,00:08:27
67,34000,-1,0,5.03364372253418,2.5244294439353484e-05,0,0,00:08:30
68,34500,-1,0,5.033565998077393,2.499185149495995e-05,0,0,00:10:26
69,35000,-1,0,5.121025562286377,2.474193298001035e-05,0,0,00:10:46
70,35500,-1,0,4.9982805252075195,2.4494513650210245e-05,0,0,00:09:34
71,36000,-1,0,5.116611957550049,2.4249568513708144e-05,0,0,00:09:00
72,36500,-1,0,4.967343330383301,2.400707282857106e-05,0,0,00:09:23
73,37000,-1,0,5.024385452270508,2.376700210028535e-05,0,0,00:15:28
74,37500,-1,0,5.042117118835449,2.3529332079282497e-05,0,0,00:15:28
75,38000,-1,0,4.970592498779297,2.329403875848967e-05,0,0,00:15:35
76,38500,-1,0,5.180838584899902,2.3061098370904773e-05,0,0,00:16:04
77,39000,-1,0,5.04034948348999,2.2830487387195727e-05,0,0,00:15:59
78,39500,-1,0,5.008436679840088,2.2602182513323768e-05,0,0,00:13:51
79,40000,-1,0,5.1030378341674805,2.237616068819053e-05,0,0,00:14:49
